contentid,roomcode,roomtitle,roomcount,available_count,base_person,max_person,offseasonminfee,offseasonmaxfee,peakseasonminfee,peakseasonmaxfee,roombathfacility,roombath,roomhometheater,roomaircondition,roomtv,roompc,roomcable,roominternet,roomrefrigerator,roomtoiletries,roomsofa,roomcook,roomtable,roomhairdryer,roomimg1,roomimg1_alt,roomimg2,roomimg2_alt,roomimg3,roomimg3_alt
2531364,48143,디럭스 패밀리,13,4,2,5,90100,123100,133100,175100,1,,,1,1,,1,,1,,1,1,1,,http://tong.visitkorea.or.kr/cms/resource/80/2529980_image2_1.jpg,숙박_전북_채석리조텔오크빌_디럭스페밀리1,http://tong.visitkorea.or.kr/cms/resource/81/2529981_image2_1.jpg,숙박_전북_채석리조텔오크빌_디럭스페밀리2,,
2531364,48144,인터넷룸,4,0,2,4,95100,112100,106100,118100,1,,,1,1,,1,,1,,1,1,1,,,,,,,
2531364,48145,20평 스위트룸,2,1,7,8,90400,115400,135400,164400,,,,1,1,,1,,1,,1,1,1,,http://tong.visitkorea.or.kr/cms/resource/74/2529974_image2_1.jpg,숙박_전북_채석리조텔오크빌_20평스위트1,http://tong.visitkorea.or.kr/cms/resource/75/2529975_image2_1.jpg,숙박_전북_채석리조텔오크빌_20평스위트2,,
2531364,48146,30평 스위트룸,1,1,7,12,39700,80700,85700,132700,1,,,1,1,,1,,1,,1,1,1,,http://tong.visitkorea.or.kr/cms/resource/79/2529979_image2_1.jpg,숙박_전북_채석리조텔오크빌_30평스위트5,http://tong.visitkorea.or.kr/cms/resource/77/2529977_image2_1.jpg,숙박_전북_채석리조텔오크빌_30평스위트2,,
2531364,49593,VIP 비즈니스룸,1,0,2,2,76700,81700,111700,144700,1,,,1,1,,1,,1,,1,1,1,,,,,,,
2531364,49594,30평 투룸형 한실,1,0,10,14,36200,79200,74200,113200,1,,,1,1,,1,,1,,1,1,1,,,,,,,
2503634,50432,4호,1,0,4,8,70000,100000,150000,182000,1,,,1,1,,1,,1,1,,1,1,1,,,,,,
2503634,47307,1호/2호,2,0,4,4,80000,120000,170000,183000,1,,,1,1,,1,,1,1,,1,1,1,,,,,,
2503634,47311,3호,1,1,4,4,70000,100000,150000,197000,1,,,1,1,,1,,1,1,,1,1,1,,,,,,
2503634,47313,7호,1,0,4,8,80000,120000,170000,198000,1,,,1,1,,1,,1,1,,1,,1,,,,,,
2800983,71649,물망초,1,1,2,3,110000,130000,170000,181000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
1971911,50119,안채,4,0,6,8,300000,350000,400000,414000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
1971911,50118,사랑방,15,1,2,6,90000,150000,170000,181000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
1971911,57107,예가헌,19,3,6,7,350000,400000,450000,494000,1,,,1,1,,1,1,1,1,,1,1,1,http://tong.visitkorea.or.kr/cms/resource/71/2965971_image2_1.jpeg,채원당_예가헌_1,http://tong.visitkorea.or.kr/cms/resource/64/2965964_image2_1.jpeg,채원당_예가헌_2,http://tong.visitkorea.or.kr/cms/resource/56/2965956_image2_1.jpeg,채원당_예가헌_3
2570423,52344,온돌형,11,4,2,7,95700,127700,128700,156700,1,,,1,1,,1,1,1,1,,1,,,,,,,,
2802031,55577,Lodge C,1,0,2,7,36400,78400,77400,89400,,1,,1,1,,,,1,1,1,1,1,1,,,,,,
2802031,55573,Terrace 1,1,0,2,5,23000,53000,57000,72000,,1,,1,1,,,1,1,1,1,1,1,,,,,,,
2802031,55574,Terrace 2,1,0,2,5,81200,106200,86200,119200,,1,,1,1,,,1,1,1,1,1,1,1,,,,,,
2802031,55575,Lodge A,1,1,2,2,26500,43500,71500,94500,,1,,1,1,,,1,1,1,1,1,1,1,,,,,,
2802031,55576,Lodge B,1,0,2,4,84200,91200,102200,130200,,1,,1,1,,,,1,1,1,1,1,1,,,,,,
816272,790,한실/양실 2인실,30,7,2,2,80000,90000,111000,150000,1,,,1,1,1,1,1,1,1,,,1,,,,,,,
816272,791,가족온천실,2,2,4,6,150000,180000,177000,199000,1,1,,1,1,,1,1,1,1,,,1,1,,,,,,
816272,789,테라스 양실,3,3,2,7,90000,100000,128000,166000,1,1,,1,1,,1,1,1,1,,,1,1,,,,,,
816272,50759,한실 3인실,8,0,3,6,100000,110000,146000,158000,1,,,1,1,1,1,1,1,1,,,1,1,,,,,,
816272,50761,한실 8인실,1,1,8,11,160000,200000,187000,226000,1,,,1,1,1,1,1,1,1,,,1,1,,,,,,
139563,3509,스탠다드,32,4,2,3,92900,102900,124900,149900,1,1,,1,1,,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/45/1338245_image2_1.jpg,충남 천안시_천안메트로관광호텔_스탠다드_1,http://tong.visitkorea.or.kr/cms/resource/47/1338247_image2_1.jpg,충남 천안시_천안메트로관광호텔_스탠다드_3,http://tong.visitkorea.or.kr/cms/resource/46/1338246_image2_1.jpg,충남 천안시_천안메트로관광호텔_스탠다드_2
139563,41483,디럭스,15,1,2,7,90300,117300,120300,141300,1,1,,1,1,,1,1,1,1,1,,1,1,,,,,,
139563,3511,디럭스 트윈,15,14,3,5,98400,136400,112400,134400,1,1,,1,1,,1,1,1,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/92/1338592_image2_1.jpg,충남 천안시_천안메트로관광호텔_디럭스 트윈_2,http://tong.visitkorea.or.kr/cms/resource/01/1338601_image2_1.jpg,충남 천안시_천안메트로관광호텔_디럭스 트윈_4,http://tong.visitkorea.or.kr/cms/resource/91/1338591_image2_1.jpg,충남 천안시_천안메트로관광호텔_디럭스 트윈_1
139563,3512,스위트,3,2,2,7,88500,93500,105500,154500,1,1,,1,1,,1,1,1,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/55/1338255_image2_1.jpg,충남 천안시_천안메트로관광호텔_스위트_2,http://tong.visitkorea.or.kr/cms/resource/54/1338254_image2_1.jpg,충남 천안시_천안메트로관광호텔_스위트_1,http://tong.visitkorea.or.kr/cms/resource/57/1338257_image2_1.jpg,충남 천안시_천안메트로관광호텔_스위트_4
397625,17335,콘도형 A타입 13평,48,13,2,3,152000,185000,181000,193000,1,,,1,1,,1,,1,,,1,1,1,,,,,,
397625,17336,콘도형 A타입 24평,36,16,5,7,280000,311000,314000,362000,1,,,1,1,,1,,1,,,1,1,1,,,,,,
397625,44145,콘도형 S타입 13평,22,17,2,3,152000,165000,161000,179000,1,,,1,1,,1,,1,,,,,1,,,,,,
397625,54810,콘도형 S타입 24평,9,7,5,10,280000,316000,308000,335000,1,,,1,1,,,,1,,,,,1,,,,,,
1971917,42511,보문,2,0,2,5,65000,80000,110000,130000,1,,,1,1,,,1,1,1,,,,1,http://tong.visitkorea.or.kr/cms/resource/19/2637219_image2_1.jpg,경북_경주_청공한옥_계림-보문-불국02,http://tong.visitkorea.or.kr/cms/resource/18/2637218_image2_1.jpg,경북_경주_청공한옥_계림-보문-불국01,,
1971917,42512,불국,1,0,2,6,65000,80000,110000,130000,1,,,1,1,,,1,1,1,,,,1,http://tong.visitkorea.or.kr/cms/resource/21/2637221_image2_1.jpg,경북_경주_청공한옥_계림-보문-불국04,http://tong.visitkorea.or.kr/cms/resource/20/2637220_image2_1.jpg,경북_경주_청공한옥_계림-보문-불국03,,
1971917,48922,동궁,2,0,2,7,55000,70000,110000,130000,,,,1,1,,,1,1,,,,,1,http://tong.visitkorea.or.kr/cms/resource/29/2637229_image2_1.jpg,경북_경주_청공한옥_동궁04,http://tong.visitkorea.or.kr/cms/resource/28/2637228_image2_1.jpg,경북_경주_청공한옥_동궁03,http://tong.visitkorea.or.kr/cms/resource/27/2637227_image2_1.jpg,경북_경주_청공한옥_동궁02
1971917,48923,연꽃,15,12,2,4,75000,90000,120000,140000,,,,1,1,,,1,1,,,,1,1,http://tong.visitkorea.or.kr/cms/resource/17/2637217_image2_1.jpg,경북_경주_청공한옥_연꽃-유채09,http://tong.visitkorea.or.kr/cms/resource/14/2637214_image2_1.jpg,경북_경주_청공한옥_연꽃-유채06,,
1971917,48924,유채꽃,18,17,2,6,75000,90000,120000,140000,,,,1,1,,,1,1,,,,1,1,http://tong.visitkorea.or.kr/cms/resource/12/2637212_image2_1.jpg,경북_경주_청공한옥_연꽃-유채04,http://tong.visitkorea.or.kr/cms/resource/10/2637210_image2_1.jpg,경북_경주_청공한옥_연꽃-유채02,http://tong.visitkorea.or.kr/cms/resource/09/2637209_image2_1.jpg,경북_경주_청공한옥_연꽃-유채01
1971917,48919,선덕,6,3,2,3,85000,100000,130000,150000,1,,,1,1,,,1,1,1,,,,1,http://tong.visitkorea.or.kr/cms/resource/37/2637237_image2_1.jpg,경북_경주_청공한옥_문무-선덕-진흥04,http://tong.visitkorea.or.kr/cms/resource/36/2637236_image2_1.jpg,경북_경주_청공한옥_문무-선덕-진흥03,,
1971917,48920,진흥,4,0,2,7,85000,100000,130000,150000,1,,,1,1,,,1,1,1,,,,1,http://tong.visitkorea.or.kr/cms/resource/38/2637238_image2_1.jpg,경북_경주_청공한옥_문무-선덕-진흥05,,,,
1971917,48921,계림,2,0,2,6,65000,80000,110000,130000,1,,,1,1,,,1,1,1,,,,1,http://tong.visitkorea.or.kr/cms/resource/22/2637222_image2_1.jpg,경북_경주_청공한옥_계림-보문-불국05,,,,
1971917,48925,벚꽃,8,5,2,6,85000,100000,130000,150000,1,,,1,1,,,1,1,1,,,,1,http://tong.visitkorea.or.kr/cms/resource/02/2637202_image2_1.jpg,경북_경주_청공한옥_벚꽃(취사가능)04,http://tong.visitkorea.or.kr/cms/resource/01/2637201_image2_1.jpg,경북_경주_청공한옥_벚꽃(취사가능)03,http://tong.visitkorea.or.kr/cms/resource/00/2637200_image2_1.jpg,경북_경주_청공한옥_벚꽃(취사가능)02
1971917,48918,문무,4,0,2,5,85000,100000,130000,150000,,,,1,1,,,1,1,1,,,,1,http://tong.visitkorea.or.kr/cms/resource/35/2637235_image2_1.jpg,경북_경주_청공한옥_문무-선덕-진흥02,http://tong.visitkorea.or.kr/cms/resource/34/2637234_image2_1.jpg,경북_경주_청공한옥_문무-선덕-진흥01,,
3072271,966775,청담,4,0,2,3,280000,330000,319000,330000,1,1,,1,1,,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/34/3070834_image2_1.jpg,청담_2023_침실,http://tong.visitkorea.or.kr/cms/resource/33/3070833_image2_1.jpg,청담_2023_주방,http://tong.visitkorea.or.kr/cms/resource/32/3070832_image2_1.png,청담_2023_족욕공간
2814161,55878,A동 201호 ~ 205호,13,1,3,5,84700,108700,99700,126700,1,,,1,1,,1,1,1,1,1,1,1,1,,,,,,
2814161,55879,A동 302호,6,5,3,4,27900,70900,75900,90900,1,,,1,1,,1,1,1,1,1,1,1,1,,,,,,
2814161,55880,"A동 303호 ~ 305호, B동 305호 B동 306호",12,5,3,5,66900,85900,85900,96900,1,,,1,1,,1,1,1,1,1,1,1,1,,,,,,
2814161,55881,B동 101호 ~ 103호,7,0,3,7,66600,114600,91600,118600,1,,,1,1,,1,1,1,1,1,1,1,1,,,,,,
2814161,55882,B동 104호 ~ 106호,19,13,3,3,61000,80000,66000,80000,1,,,1,1,,1,1,1,1,1,1,1,1,,,,,,
2814161,55883,B동 201호 ~ 206호,8,8,3,5,34900,79900,69900,96900,1,,,1,1,,1,1,1,1,1,1,1,1,,,http://tong.visitkorea.or.kr/cms/resource/91/2813791_image2_1.jpg,경북_청도굿스파키즈풀빌라_B201~B206 (2),,
2814161,55884,B동 301호 ~ 304호,15,4,3,5,58000,85000,65000,75000,1,,,1,1,,1,1,1,1,1,1,1,1,,,,,,
3102207,7480,황토방,4,0,2,5,70000,100000,120000,200000,1,,,,,,,,,1,,1,1,1,,,,,,
2680827,52504,청실,17,15,2,7,60000,83000,75000,97000,1,,,,,,,1,,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/47/2679847_image2_1.jpg,청염당_ 청실 1,http://tong.visitkorea.or.kr/cms/resource/48/2679848_image2_1.jpg,청염당_ 청실 2,http://tong.visitkorea.or.kr/cms/resource/49/2679849_image2_1.jpg,청염당_ 청실 3
1963577,42109,일반실,10,8,2,6,23200,56200,51200,60200,1,,,1,1,1,1,1,1,1,1,,1,1,,,,,,
1963577,42110,특실,2,1,2,6,56500,104500,105500,142500,1,,,1,1,1,1,1,1,1,1,,1,1,,,,,,
138017,13072,한실,2,0,2,2,89300,110300,131300,156300,1,,,1,1,,1,,1,1,,1,1,1,,,,,,
138017,13073,트윈,1,1,2,7,20400,68400,50400,57400,1,,,1,1,,1,,1,1,,1,1,1,,,,,,
138017,34942,4인실,1,1,4,8,92600,126600,107600,130600,1,,,1,1,,1,,1,1,,,1,1,,,,,,
138017,54317,킹,1,0,2,7,22700,58700,27700,63700,1,,,1,1,,1,,1,1,,1,1,1,,,,,,
143065,14999,스위트룸,18,18,2,2,65200,88200,75200,106200,1,,,1,1,,,,1,1,,,,,,,,,,
143065,15000,디럭스룸,9,8,2,4,94600,104600,127600,167600,1,1,,1,1,,1,1,1,1,,,1,1,,,,,,
143065,15004,트윈룸,10,3,2,2,33600,39600,43600,91600,1,1,,1,1,,1,1,1,1,,,,1,,,,,,
143065,15010,더블룸,4,1,1,4,90600,104600,112600,121600,1,1,,1,1,,1,1,1,1,,,,1,,,,,,
143065,38315,온돌,11,10,1,3,29800,38800,54800,82800,1,,,1,1,,1,1,1,1,,,,1,,,,,,
143065,38316,디럭스온돌,19,16,2,3,29900,59900,34900,72900,1,,,1,1,,1,1,1,1,,,,1,,,,,,
137416,3952,일반실,2,1,2,5,94700,114700,121700,145700,1,,,1,1,,,1,1,1,,,,1,http://tong.visitkorea.or.kr/cms/resource/40/1870240_image2_1.jpg,충남_아산_청주모텔05,http://tong.visitkorea.or.kr/cms/resource/50/1870250_image2_1.jpg,충남_아산_청주모텔04,http://tong.visitkorea.or.kr/cms/resource/51/1870251_image2_1.jpg,충남_아산_청주모텔03
620529,4772,디럭스 온돌,2,0,2,3,47300,61300,64300,97300,1,,,1,1,1,1,1,1,1,,,1,1,,,,,,
620529,4775,VIP,1,0,2,2,67600,94600,86600,113600,1,,,1,1,1,1,1,1,1,,,1,1,,,,,,
620529,40692,디럭스 더블,18,2,2,7,53600,90600,97600,138600,1,,,1,1,1,1,1,1,1,,,1,1,,,,,,
620529,4773,디럭스 트윈,6,5,2,5,82300,87300,121300,127300,1,,,1,1,1,1,1,1,1,,,1,1,,,,,,
620529,4771,스탠다드,3,3,2,3,55500,60500,98500,114500,1,,,1,1,1,1,1,1,1,,,1,1,,,,,,
397980,3633,35평형(아로마),1,0,10,14,180000,220000,190000,260000,1,,,1,1,,1,,1,,,1,1,1,,,,,,
397980,3635,45평형(페퍼민트),1,0,12,12,140000,220000,160000,260000,1,,,1,1,,1,,1,,,1,1,1,,,,,,
397980,3628,15평형(수련/국화/백합),3,2,4,7,52000,74000,69000,99000,1,,,1,1,,1,,1,,,1,1,1,,,,,,
397980,44357,15평형(매화/장미),2,2,4,5,66000,80000,75000,119000,1,,,1,1,,1,,1,,,1,1,1,,,,,,
397980,3629,35평형 복층(라벤더),1,1,10,11,180000,230000,200000,280000,1,,,1,1,,1,,1,,,1,1,1,,,,,,
397980,3640,50평형 복층(로즈마리),1,0,12,14,150000,230000,180000,290000,1,,,1,1,,1,,1,,,1,1,1,,,,,,
397980,44360,50평형(자스민),1,0,15,17,170000,270000,190000,320000,1,,,1,1,,1,,1,,,1,1,1,,,,,,
397980,3639,60평형(아이리스),1,1,15,20,180000,290000,210000,350000,1,,,1,1,,1,,1,,,1,1,1,,,,,,
138507,9734,"101, 102, 103호",3,1,2,4,100000,110000,138000,163000,1,,,1,1,,1,1,1,1,,1,1,,,,,,,
138507,9767,119호,1,0,4,8,150000,160000,199000,236000,1,,,1,1,,1,1,1,1,,1,1,,,,,,,
138507,34967,105호,1,0,4,7,150000,180000,167000,215000,1,,,1,1,,1,1,1,1,,1,1,,,,,,,
138507,34968,"108, 109, 110, 111호",4,3,2,5,100000,110000,131000,171000,1,,,1,1,,1,1,1,1,,1,1,,,,,,,
138507,34969,"112, 113, 115, 116호",4,3,2,5,100000,110000,141000,154000,1,,,1,1,,1,1,1,1,,1,1,,,,,,,
138507,34970,"117, 118호",2,2,4,6,250000,286000,261000,286000,1,,,1,1,,1,1,1,1,,1,1,,,,,,,
138507,33351,106호,1,1,4,7,250000,261000,286000,308000,1,,,1,1,,1,1,1,1,,1,1,,,,,,,
138507,54361,"107, 121호",2,0,4,6,250000,264000,291000,332000,1,,,1,1,,1,1,1,1,,1,1,,,,,,,
138507,58430,120호,1,0,30,35,680000,691000,713000,722000,1,,,1,1,,1,1,1,1,,1,1,,,,,,,
138507,58431,201호,1,0,4,7,150000,180000,168000,196000,1,,,1,1,,1,1,1,1,,1,1,,,,,,,
2378813,45676,204호(※1인가격),1,0,2,4,25000,30000,61000,75000,1,,,1,1,1,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/72/2378772_image2_1.JPG,청풍게스트하우스_204호,http://tong.visitkorea.or.kr/cms/resource/71/2378771_image2_1.JPG,청풍게스트하우스_204호2,,
2378813,45677,203호(※1인가격),1,1,4,4,25000,30000,49000,61000,1,,,1,1,1,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/74/2378774_image2_1.JPG,청풍게스트하우스_203호,http://tong.visitkorea.or.kr/cms/resource/73/2378773_image2_1.JPG,청풍게스트하우스_203호2,,
2378813,45678,202호(※1인가격),1,1,4,4,25000,30000,44000,63000,1,,,1,1,1,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/76/2378776_image2_1.JPG,청풍게스트하우스_202호,http://tong.visitkorea.or.kr/cms/resource/75/2378775_image2_1.JPG,청풍게스트하우스_202호2,,
2378813,45679,201호(※1인가격),1,1,2,7,25000,30000,42000,65000,1,,,1,1,1,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/77/2378777_image2_1.JPG,청풍게스트하우스_201호,http://tong.visitkorea.or.kr/cms/resource/78/2378778_image2_1.JPG,청풍게스트하우스_침대내부,,
143062,7861,[레이크호텔] 스위트(온돌/더블),5,4,2,6,540000,554000,568000,613000,1,1,,1,1,,1,1,1,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/59/2046059_image2_1.jpg,청풍리조트_스위트더블3,http://tong.visitkorea.or.kr/cms/resource/54/2046054_image2_1.jpg,청풍리조트_스위트더블1,http://tong.visitkorea.or.kr/cms/resource/57/2046057_image2_1.jpg,청풍리조트_스위트더블2
143062,7862,[힐하우스] 주니어스위트 ,5,1,6,6,440000,477000,450000,484000,1,1,,1,1,,1,1,1,1,1,1,1,1,,,,,,
143062,7874,[레이크호텔] 슈페리어(온돌/트윈),114,58,3,8,230000,269000,251000,258000,1,,,1,1,,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/65/2046065_image2_1.jpg,청풍리조트_슈페리어트윈2,http://tong.visitkorea.or.kr/cms/resource/64/2046064_image2_1.jpg,청풍리조트_슈페리어트윈3,http://tong.visitkorea.or.kr/cms/resource/62/2046062_image2_1.jpg,청풍리조트_슈페리어온돌2
143062,7877,[레이크호텔] 스탠다드(온돌/트윈),56,0,3,5,180000,220000,196000,205000,1,,,1,1,,1,1,1,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/70/2046070_image2_1.jpg,청풍리조트_스탠다드트윈2,http://tong.visitkorea.or.kr/cms/resource/69/2046069_image2_1.jpg,청풍리조트_스탠다드트윈1,http://tong.visitkorea.or.kr/cms/resource/67/2046067_image2_1.JPG,청풍리조트_스탠다드온돌2
143062,7868,[힐하우스] 디럭스(온돌/더블),45,23,4,9,340000,370000,373000,415000,1,,,1,1,,1,1,1,1,,1,1,1,http://tong.visitkorea.or.kr/cms/resource/53/2046053_image2_1.jpg,청풍리조트_디럭스온돌2,http://tong.visitkorea.or.kr/cms/resource/52/2046052_image2_1.jpg,청풍리조트_디럭스온돌1,http://tong.visitkorea.or.kr/cms/resource/49/2046049_image2_1.jpg,청풍리조트_디럭스더블2
143062,7865,[레이크호텔] 패밀리(온돌/트윈),5,1,8,8,400000,439000,430000,435000,1,,,1,1,,1,1,1,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/72/2046072_image2_1.jpg,청풍리조트_패밀리온돌1,http://tong.visitkorea.or.kr/cms/resource/71/2046071_image2_1.jpg,청풍리조트_패밀리트윈2,http://tong.visitkorea.or.kr/cms/resource/74/2046074_image2_1.jpg,청풍리조트_패밀리트윈1
2583856,52832,독채,4,4,10,15,73800,103800,116800,155800,1,,,1,1,,1,1,1,1,,1,1,1,http://tong.visitkorea.or.kr/cms/resource/29/2684829_image2_1.jpg,청풍자연농원_독채 1,http://tong.visitkorea.or.kr/cms/resource/35/2684835_image2_1.jpg,청풍자연농원_독채 2,http://tong.visitkorea.or.kr/cms/resource/36/2684836_image2_1.jpg,청풍자연농원_독채 3
3049908,57656,특실,15,3,4,5,22800,60800,71800,78800,1,,,1,1,,,1,1,1,,,,1,,,,,,
2679044,52059,2인실(침실),5,5,2,7,300000,336000,328000,376000,1,,,1,,,,1,,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/10/2679010_image2_1.jpg,청향재_ 2인 침실 1,http://tong.visitkorea.or.kr/cms/resource/11/2679011_image2_1.jpg,청향재_ 2인 침실 2,,
2679044,52060,2인실(한실),18,3,2,7,300000,329000,344000,350000,1,,,1,,,1,1,,1,,,1,1,http://tong.visitkorea.or.kr/cms/resource/12/2679012_image2_1.jpg,청향재_ 2인 한실 1,http://tong.visitkorea.or.kr/cms/resource/13/2679013_image2_1.jpg,청향재_ 2인 한실 2,http://tong.visitkorea.or.kr/cms/resource/15/2679015_image2_1.jpg,청향재_ 한실 3
2679044,52061,단체실,11,3,4,5,400000,408000,422000,445000,1,,,1,1,,1,1,,1,1,,1,1,http://tong.visitkorea.or.kr/cms/resource/05/2679005_image2_1.jpg,청향재_ 단체실 1,http://tong.visitkorea.or.kr/cms/resource/07/2679007_image2_1.jpg,청향재_ 단체실 2,http://tong.visitkorea.or.kr/cms/resource/14/2679014_image2_1.jpg,청향재_ 단체실 3
2932900,57093,거경재,1,1,4,7,96300,128300,119300,157300,1,,,1,1,,,1,1,,,1,1,1,,,,,,
2932900,57094,명의재,1,0,4,6,90200,118200,138200,148200,,,,1,1,,,1,1,,,1,1,1,,,,,,
319567,3896,일반실,13,4,2,5,50000,82000,69000,80000,1,,,1,1,,,1,,,,,1,,,,,,,
319567,3897,트윈실,10,2,2,7,60000,103000,86000,121000,1,,,1,1,,,1,,,,,1,,,,,,,
319567,55312,한실,15,15,4,6,60000,86000,85000,104000,1,,,1,1,,,1,,,,,1,,,,,,,
495914,381,특실,6,0,2,4,48700,67700,79700,88700,1,,,1,1,1,1,1,1,1,1,,,1,,,,,,
495914,382,일반실,28,25,2,6,52300,74300,59300,90300,1,,,1,1,1,,1,1,1,1,,,1,http://tong.visitkorea.or.kr/cms/resource/23/1149923_image2_1.jpg,굿스테이_경북 구미시_체어맨모텔_침대룸01,http://tong.visitkorea.or.kr/cms/resource/24/1149924_image2_1.jpg,굿스테이_경북 구미시_체어맨모텔_침대룸02,http://tong.visitkorea.or.kr/cms/resource/26/1149926_image2_1.jpg,굿스테이_경북 구미시_체어맨모텔_침대룸03
2761830,250366,독채,1,0,5,8,100000,160000,141000,190000,1,,,,1,,1,1,1,1,,1,,1,,,,,,
3102226,15664,초당하우스 401 (루프탑 2인실),1,0,2,7,90000,190000,130000,240000,1,,,1,1,,1,1,1,1,1,,1,1,,,,,,
138340,5374,솔향기,1,0,2,4,120000,160000,127000,153000,1,,,1,1,,1,,1,1,,1,,1,,,,,,
138340,5377,은하수,1,1,2,3,120000,160000,158000,196000,1,,,1,1,,1,,1,1,,1,,1,,,,,,
138340,5378,넓은뚜루,1,0,6,7,220000,280000,253000,268000,1,,,1,1,,1,,1,1,,1,,1,,,,,,
138340,5375,강바람,1,1,2,7,120000,160000,148000,161000,1,,,1,1,,1,,1,1,,1,,1,,,,,,
138340,5379,맑은소리,1,0,6,7,220000,280000,236000,277000,1,,,1,1,,1,,1,1,,1,,1,,,,,,
138340,44744,푸른하늘,1,1,2,2,120000,160000,131000,156000,1,,,1,1,,1,,1,1,,1,,1,,,,,,
2579456,52390,"A동 산달래, 겹안개, 돌단풍, 물양지, 섬초롱",5,3,6,6,130000,190000,250000,293000,1,,,1,1,,1,1,1,,,,,1,,,,,,
2579456,52391,A동 들국화,1,1,10,10,250000,290000,350000,387000,1,,,1,1,,1,1,1,,,,,1,,,,,,
2579456,52392,A동 하늘나리,1,0,20,22,390000,490000,550000,567000,1,,,1,1,,1,1,1,,,,,1,,,,,,
2579456,52393,B동 바다동,1,1,15,18,390000,490000,550000,559000,1,,,1,1,,1,1,1,,,,,1,,,,,,
2579456,52394,C동 201~203,3,3,2,7,70000,90000,130000,173000,1,,,1,1,,1,1,1,,,,,1,,,,,,
2579456,52395,C동 301,1,1,4,8,100000,120000,160000,202000,1,,,1,1,,1,1,1,,,,,1,,,,,,
2579456,52396,C동 302~304,3,1,2,4,70000,90000,130000,153000,1,,,1,1,,1,1,1,,,,,1,,,,,,
2579456,52397,C동 305,1,0,2,5,70000,90000,130000,179000,1,,,1,1,,1,1,1,,,,,1,,,,,,
138357,7586,꽃송이,1,0,2,3,100000,110000,142000,182000,1,,,,1,,1,1,1,1,,1,,,,,,,,
138357,7588,가족룸,1,0,8,12,220000,225000,252000,260000,1,,,,1,,1,1,1,1,,1,1,,,,,,,
658845,50099,콘도형(원룸A),17,16,4,9,65000,75000,100000,130000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
658845,50098,콘도형(거실+방),4,0,4,4,65000,75000,110000,150000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
658845,50100,콘도형(실속형),3,1,2,2,45000,55000,60000,70000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
658845,57345,콘도형(원룸B),7,1,4,4,60000,75000,100000,130000,1,,,1,1,,1,1,1,1,,1,1,,http://tong.visitkorea.or.kr/cms/resource/94/2966094_image2_1.jpg,초원리조텔_콘도형(원룸B)_1,http://tong.visitkorea.or.kr/cms/resource/98/2966098_image2_1.jpg,초원리조텔_콘도형(원룸B)_2,,
2708657,87298,훈민관 둘,13,7,4,4,110000,150000,150000,176000,1,,,1,1,,1,1,1,,,,1,,http://tong.visitkorea.or.kr/cms/resource/44/2766044_image2_1.jpg,품질인증_초정행궁_훈민둘_01,http://tong.visitkorea.or.kr/cms/resource/45/2766045_image2_1.jpg,품질인증_초정행궁_훈민둘_02,http://tong.visitkorea.or.kr/cms/resource/46/2766046_image2_1.jpg,품질인증_초정행궁_훈민둘_03
136594,4034,Standard,4,0,2,3,53400,98400,94400,106400,1,,,1,1,,1,,1,1,,,1,1,,,,,,
136594,4035,Deluxe,2,2,2,7,68200,109200,83200,115200,1,,,1,1,,1,,1,1,,,1,1,,,,,,
136594,38135,Royal Suite,16,16,2,7,24400,39400,64400,78400,1,,,1,1,,1,,1,1,,,1,1,,,,,,
136594,38134,Suite,5,4,2,3,69600,101600,84600,128600,1,,,1,1,,1,,1,1,,,1,1,,,,,,
2604657,57527,1호실주방완비,18,9,4,5,150000,159000,188000,213000,1,,,1,1,,1,1,,1,,1,1,1,,,,,,
2604657,57528,2호실,16,2,2,2,70000,93000,103000,143000,1,,,1,1,,1,1,,1,,1,1,1,,,,,,
2604657,57529,3호실응접실,19,1,3,3,100000,105000,126000,150000,1,,,1,1,,1,1,1,1,,1,1,1,,,,,,
553069,1321,[초호1] 101동~106동,6,2,4,5,62100,67100,96100,106100,1,,,1,1,,,1,1,1,,,,,,,,,,
