contentid,title,class,area,sigungu,addr,tel,firstimage,firstimage2
2918644,호텔스카이파크인천송도,관광호텔,인천광역시,연수구,인천광역시 연수구 컨벤시아대로 233 호텔스카이파크인천송도,,,
2542745,호텔스퀘어,관광호텔,경기도,안산시,경기도 안산시 단원구 동산로 81,031-490-2000,http://tong.visitkorea.or.kr/cms/resource/32/2542732_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2542732_image2_1.jpg
1747867,호텔스타,모텔,서울특별시,강남구,서울특별시 강남구 논현로87길 17,02-561-9442,http://tong.visitkorea.or.kr/cms/resource/64/1744664_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/1744664_image3_1.jpg
3080820,호텔스타프리미어 역삼,관광호텔,서울특별시,강남구,서울특별시 강남구 테헤란로33길 6-11 (역삼동),,http://tong.visitkorea.or.kr/cms/resource/16/3080816_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/16/3080816_image3_1.JPG
1926439,호텔스파텔,모텔,충청남도,아산시,충청남도 아산시 음봉면 아산온천로243번길 27,041-543-2065,,
2877846,호텔써밋,관광호텔,경기도,평택시,경기도 평택시 고덕중앙로 200-33,,http://tong.visitkorea.or.kr/cms/resource/24/2877824_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2877824_image3_1.jpg
3084391,호텔씨티,관광호텔,경기도,부천시,경기도 부천시 원미구 석천로178번길 12 (중동),,http://tong.visitkorea.or.kr/cms/resource/17/3084317_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/17/3084317_image3_1.JPG
1835960,호텔아띠,모텔,서울특별시,중구,서울특별시 중구 서애로 24,02-2279-0131,http://tong.visitkorea.or.kr/cms/resource/91/1835991_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/91/1835991_image2_1.JPG
3084394,호텔아르누보서초,관광호텔,서울특별시,서초구,서울특별시 서초구 서초대로 357 (서초동),,http://tong.visitkorea.or.kr/cms/resource/51/3084351_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/51/3084351_image3_1.JPG
2848435,호텔아르떼,관광호텔,경기도,수원시,경기도 수원시 팔달구 인계로108번길 37,,http://tong.visitkorea.or.kr/cms/resource/34/2848434_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2848434_image3_1.jpg
1832440,호텔아마레,모텔,인천광역시,연수구,인천광역시 연수구 대암로 3,032-813-2222,http://tong.visitkorea.or.kr/cms/resource/69/1832469_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/69/1832469_image2_1.JPG
1981882,호텔아시아,모텔,대구광역시,동구,대구광역시 동구 동부로22길 75-1,053-742-0550,http://tong.visitkorea.or.kr/cms/resource/38/1981838_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/1981838_image2_1.jpg
3083939,호텔앙코르이비스앰버서더 수원,관광호텔,경기도,수원시,경기도 수원시 팔달구 권광로 132 (인계동),,http://tong.visitkorea.or.kr/cms/resource/33/3083933_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/33/3083933_image3_1.JPG
3075103,호텔야자 구리수택점,관광호텔,경기도,구리시,경기도 구리시 수택동,,,
2487757,호텔야자 사상터미널점,모텔,부산광역시,사상구,부산광역시 사상구 광장로81번길 72,051-321-0017/0505-174-9373,http://tong.visitkorea.or.kr/cms/resource/43/2487743_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/43/2487743_image2_1.JPG
3044675,호텔야자 포항여객터미널점,모텔,경상북도,포항시,경상북도 포항시 북구 삼호로 162 (항구동),054-248-2666,http://tong.visitkorea.or.kr/cms/resource/99/3053999_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/3053999_image3_1.jpg
3044676,호텔얌 광주구시청점,모텔,광주광역시,동구,광주광역시 동구 양림로115번길 15 (학동),010-7138-4081,http://tong.visitkorea.or.kr/cms/resource/35/3054335_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/3054335_image3_1.jpg
2583010,호텔얌 목포하당점,모텔,전라남도,목포시,전라남도 목포시 옥암로54번길 41-1,061-282-8267,,
3084992,호텔에비뉴,관광호텔,경기도,용인시,경기도 용인시 처인구 중부대로1576번길 50 (마평동),,http://tong.visitkorea.or.kr/cms/resource/40/3084540_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/40/3084540_image3_1.JPG
1930583,호텔에이치,모텔,대구광역시,동구,대구광역시 동구 동부로26길 59,053-755-8090,http://tong.visitkorea.or.kr/cms/resource/56/1930656_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/56/1930656_image2_1.JPG
3076387,호텔에이치아이,관광호텔,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중앙로47번길 25 (서귀동),,,
2533423,호텔여기어때 강릉경포점,모텔,강원특별자치도,강릉시,강원특별자치도 강릉시 해안로406번길 13-9,033-644-2776,http://tong.visitkorea.or.kr/cms/resource/11/2533411_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/2533411_image2_1.jpg
2538748,호텔여기어때 경주보문점,모텔,경상북도,경주시,경상북도 경주시 보문로 465-24 (신평동),054-745-1695,,
2533432,호텔여기어때 광주백운점,모텔,광주광역시,남구,광주광역시 남구 독립로 23-1,062-655-7955,http://tong.visitkorea.or.kr/cms/resource/13/2533413_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2533413_image2_1.jpg
2542013,호텔여기어때 광주역점,모텔,광주광역시,북구,광주광역시 북구 중흥로140번길 19 (중흥동),062-514-1988,http://tong.visitkorea.or.kr/cms/resource/09/2542009_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/2542009_image2_1.jpg
2534238,호텔여기어때 광주충장로점,모텔,광주광역시,동구,광주광역시 동구 서석로7번길 3,062-227-4700,http://tong.visitkorea.or.kr/cms/resource/19/2533419_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2533419_image2_1.jpg
2570452,호텔여기어때 대구역점,모텔,대구광역시,중구,대구광역시 중구 서성로 102-6,053-426-6969,http://tong.visitkorea.or.kr/cms/resource/04/2570504_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/04/2570504_image2_1.jpg
2619686,호텔여기어때 묵호점,모텔,강원특별자치도,동해시,강원특별자치도 동해시 발한로 164,0507-1371-5101,http://tong.visitkorea.or.kr/cms/resource/73/2619673_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/73/2619673_image2_1.JPG
2542147,호텔여기어때 서대구점,모텔,대구광역시,서구,대구광역시 서구 달서로 151,053-557-5667,http://tong.visitkorea.or.kr/cms/resource/44/2542144_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2542144_image2_1.jpg
2553181,호텔여기어때 순천점,모텔,전라남도,순천시,전라남도 순천시 팔마2길 25,0507-1323-5601,,
2534220,호텔여기어때 안양1번가점,모텔,경기도,안양시,경기도 안양시 만안구 장내로149번길 8,031-348-2550,http://tong.visitkorea.or.kr/cms/resource/16/2533416_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2533416_image2_1.jpg
2538754,호텔여기어때 양산점,모텔,경상남도,양산시,경상남도 양산시 북안남2길 6-9,055-362-7788,http://tong.visitkorea.or.kr/cms/resource/46/2538746_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2538746_image2_1.jpg
2667887,호텔여기어때 영덕점,모텔,경상북도,영덕군,경상북도 영덕군 강구면 영덕대게로 423,0507-1323-7980,,
1876879,호텔여행,모텔,인천광역시,미추홀구,인천광역시 미추홀구 한나루로 588,032-873-5123,http://tong.visitkorea.or.kr/cms/resource/39/1876939_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/39/1876939_image2_1.JPG
3044677,호텔영일대,관광호텔,경상북도,포항시,경상북도 포항시 남구 행복길75번길 11 (대잠동),054-280-8900,http://tong.visitkorea.or.kr/cms/resource/51/3059151_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/3059151_image3_1.jpg
3080175,호텔오라,모텔,서울특별시,영등포구,서울특별시 영등포구 영등포로 264-11 (영등포동3가),,,
2874860,호텔오로라,관광호텔,경기도,김포시,경기도 김포시 김포한강9로75번길 56,,http://tong.visitkorea.or.kr/cms/resource/36/2874836_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2874836_image3_1.jpg
2485352,호텔오즈,모텔,부산광역시,동래구,부산광역시 동래구 중앙대로1473번길 14-9,051-552-7992,http://tong.visitkorea.or.kr/cms/resource/48/2485348_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2485348_image2_1.jpg
2016948,호텔온,모텔,경기도,의왕시,경기도 의왕시 복지로 6,031-425-2233,http://tong.visitkorea.or.kr/cms/resource/23/2016923_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/23/2016923_image2_1.JPG
2950410,호텔원,관광호텔,전북특별자치도,완주군,전북특별자치도 완주군 오공로 21-13,063-225-9333,http://tong.visitkorea.or.kr/cms/resource/42/2949342_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2949342_image3_1.jpg
3091277,호텔유,관광호텔,경기도,의정부시,경기도 의정부시 신흥로232번길 6 (의정부동),,http://tong.visitkorea.or.kr/cms/resource/75/3091275_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/75/3091275_image3_1.JPG
3080781,호텔유리앤,관광호텔,서울특별시,강남구,서울특별시 강남구 삼성로96길 20 (삼성동),,,
3056467,호텔은파팰리스,관광호텔,전북특별자치도,군산시,전북특별자치도 군산시 은파순환길 20 (나운동),063-467-7000,,
2701000,호텔이스트  ,관광호텔,강원특별자치도,동해시,강원특별자치도 동해시 동해대로 5031-1,033-521-3589,http://tong.visitkorea.or.kr/cms/resource/45/2698445_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2698445_image3_1.jpg
2903089,호텔이스트나인,관광호텔,강원특별자치도,강릉시,강원특별자치도 강릉시 교동광장로100번길 8-6,,http://tong.visitkorea.or.kr/cms/resource/77/2903077_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2903077_image3_1.jpg
143133,호텔인,모텔,강원특별자치도,정선군,강원특별자치도 정선군 사북읍 사북1길 38-1,033-591-8111,,
3075081,호텔인카페,관광호텔,경기도,구리시,경기도 구리시 안골로57번길 21 (수택동),,,
142879,호텔인터내셔널,관광호텔,경상남도,창원시,경상남도 창원시 성산구 중앙대로 69,055-281-1001,http://tong.visitkorea.or.kr/cms/resource/72/2372072_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2372072_image2_1.jpg
143042,호텔인터불고 대구,관광호텔,대구광역시,수성구,대구광역시 수성구 팔현길 212,053-602-7114,http://tong.visitkorea.or.kr/cms/resource/28/2864828_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/28/2864828_image3_1.png
1315136,호텔인터불고 엑스코,관광호텔,대구광역시,북구,대구광역시 북구 유통단지로 80,053-380-0114,http://tong.visitkorea.or.kr/cms/resource/79/2741379_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/2741379_image2_1.jpg
1300411,호텔인터불고 원주,관광호텔,강원특별자치도,원주시,강원특별자치도 원주시 동부순환로 200,033-769-8114,http://tong.visitkorea.or.kr/cms/resource/33/3019833_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/3019833_image3_1.jpg
143099,호텔일루아,관광호텔,부산광역시,해운대구,부산광역시 해운대구 달맞이길 97,051-744-1331,http://tong.visitkorea.or.kr/cms/resource/09/1347909_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/1347909_image3_1.jpg
2557959,호텔정관루별관,콘도미니엄,강원특별자치도,춘천시,강원특별자치도 춘천시 남이섬길 1 남이섬,031-580-8004,http://tong.visitkorea.or.kr/cms/resource/34/2815934_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2815934_image2_1.jpg
619211,호텔정관루본관,펜션,강원특별자치도,춘천시,강원특별자치도 춘천시 남이섬길 1 남이섬,031-580-8000,http://tong.visitkorea.or.kr/cms/resource/89/2815889_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2815889_image2_1.jpg
1898255,호텔제이엠,모텔,제주특별자치도,제주시,제주특별자치도 제주시 삼무로1길 10-7,064-747-6767,,
3066796,호텔지뜨,모텔,전라남도,순천시,전라남도 순천시 팔마2길 11 (연향동),,http://tong.visitkorea.or.kr/cms/resource/72/3066772_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/3066772_image3_1.jpg
3079849,호텔진,모텔,인천광역시,남동구,인천광역시 남동구 남동대로777번길 36 (구월동),,,
2804375,호텔청담,모텔,전라남도,목포시,전라남도 목포시 비파로124번길 6,010-5474-5266,http://tong.visitkorea.or.kr/cms/resource/70/2803570_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2803570_image3_1.jpg
1749131,호텔칠갑산샬레,모텔,충청남도,청양군,충청남도 청양군 대치면 한티고개길 57,041-942-2000,http://tong.visitkorea.or.kr/cms/resource/57/1747157_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/1747157_image3_1.jpg
3083997,호텔컬리넌 구로,모텔,서울특별시,구로구,서울특별시 구로구 시흥대로 533 (구로동),,http://tong.visitkorea.or.kr/cms/resource/75/3083975_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/75/3083975_image3_1.JPG
3075169,호텔컬리넌 역삼,관광호텔,서울특별시,강남구,서울특별시 강남구 언주로87길 11 (역삼동),,,
3091235,호텔컬리넌 왕십리,관광호텔,서울특별시,성동구,서울특별시 성동구 무학로2길 47 (도선동),,http://tong.visitkorea.or.kr/cms/resource/26/3091226_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/26/3091226_image3_1.JPG
3079727,호텔컬리넌 용인,관광호텔,경기도,용인시,경기도 용인시 처인구 백옥대로 1102 (김량장동),,,
3089161,호텔컬리넌 제주,관광호텔,제주특별자치도,제주시,제주특별자치도 제주시 사장1길 26 (연동),,http://tong.visitkorea.or.kr/cms/resource/55/3089155_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/3089155_image3_1.jpg
2804371,호텔케니여수,관광호텔,전라남도,여수시,전라남도 여수시 충무로 54-2,061-924-5000,http://tong.visitkorea.or.kr/cms/resource/29/2803529_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/2803529_image3_1.jpg
3080095,호텔케이월드,관광호텔,서울특별시,광진구,서울특별시 광진구 동일로 90 (자양동),,,
3076309,호텔코어,관광호텔,전라남도,나주시,전라남도 나주시 배멧3길 19-13 (빛가람동),,,
1963542,호텔큐브,관광호텔,인천광역시,연수구,인천광역시 연수구 능허대로179번길 43,"032-834-1771, 7667",,
2594760,호텔큐비 ,관광호텔,서울특별시,종로구,서울특별시 종로구 종로 322-10,02-743-1294,http://tong.visitkorea.or.kr/cms/resource/54/2634454_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2634454_image3_1.jpg
2949832,호텔크라페 성서점,관광호텔,대구광역시,달서구,대구광역시 달서구 성서공단로11길 6-4,053-781-5577,http://tong.visitkorea.or.kr/cms/resource/73/2949273_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2949273_image3_1.jpg
3075109,호텔크레센도 서울,관광호텔,서울특별시,강남구,서울특별시 강남구 봉은사로 428 (삼성동),,,
2860795,호텔클로버,관광호텔,경기도,안산시,경기도 안산시 상록구 양지편로 22,,,
2399147,호텔탑스빌,관광호텔,강원특별자치도,강릉시,강원특별자치도 강릉시 강동면 헌화로 1007-34,033-643-1054,http://tong.visitkorea.or.kr/cms/resource/98/2398798_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2398798_image2_1.jpg
2782181,호텔토마스명동,관광호텔,서울특별시,중구,서울특별시 중구 세종대로16길 26,,,
3065433,호텔티티 서면,관광호텔,부산광역시,부산진구,부산광역시 부산진구 새싹로 35 (부전동),,,
2583050,호텔티파니에서아침을,모텔,전라남도,목포시,전라남도 목포시 평화로140번길 24,061-283-6055,,
1809332,호텔팰리스,모텔,전라남도,함평군,전라남도 함평군 함평읍 함평천우길 32,061-323-1200,http://tong.visitkorea.or.kr/cms/resource/44/1972244_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/1972244_image3_1.jpg
3080809,호텔페이토 삼성,관광호텔,서울특별시,강남구,서울특별시 강남구 테헤란로87길 9 (삼성동),,http://tong.visitkorea.or.kr/cms/resource/06/3080806_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/06/3080806_image3_1.JPG
3089107,호텔포레,관광호텔,강원특별자치도,속초시,강원특별자치도 속초시 동해대로 4158 (조양동),,http://tong.visitkorea.or.kr/cms/resource/92/3089092_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3089092_image3_1.jpg
